Grid_ID,Lon,Lat,FR_Natural,FR_Natural_ZeroUndefined,FR_Historical,FR_Historical_ZeroUndefined,FR_Factual,FR_Factual_ZeroUndefined,Model,Event_Type,Delta_Total,Delta_HA,Delta_CC,Delta_Total_ZeroUndefined,Delta_HA_ZeroUndefined,Delta_CC_ZeroUndefined
621,126.25,52.25,1.0521739130434782,1.0526315789473684,1.09009009009009,1.0909090909090908,0.7829457364341085,0.78125,h08,Drought,-0.2692281766093697,0.037916177046611876,-0.3071443536559816,-0.27138157894736836,0.038277511961722466,-0.30965909090909083
738,120.75,51.75,0.9173553719008264,0.9166666666666666,0.9173553719008264,0.9166666666666666,0.8389261744966443,0.8378378378378378,h08,Drought,-0.07842919740418208,0.0,-0.07842919740418208,-0.0788288288288288,0.0,-0.0788288288288288
739,121.25,51.75,1.16,1.1612903225806452,1.15748031496063,1.1587301587301588,0.8014184397163121,0.8,h08,Drought,-0.3585815602836878,-0.0025196850393698345,-0.356061875244318,-0.3612903225806452,-0.0025601638504864077,-0.3587301587301588
740,121.75,51.75,1.3963963963963963,1.4,1.385321100917431,1.3888888888888888,0.6910569105691057,0.6885245901639344,h08,Drought,-0.7053394858272907,-0.011075295478965241,-0.6942641903483254,-0.7114754098360655,-0.011111111111111072,-0.7003642987249544
741,122.25,51.75,1.369747899159664,1.3728813559322033,1.3529411764705883,1.3559322033898304,0.6644295302013423,0.6621621621621622,h08,Drought,-0.7053183689583218,-0.016806722689075793,-0.688511646269246,-0.7107191937700411,-0.016949152542372836,-0.6937700412276683
742,122.75,51.75,0.8775510204081632,0.8767123287671232,0.8523489932885906,0.8513513513513513,0.8666666666666667,0.8656716417910447,h08,Drought,-0.010884353741496544,-0.025202027119572645,0.014317673378076101,-0.011040686976078518,-0.025360977415771924,0.014320290439693406
743,123.25,51.75,1.078740157480315,1.0793650793650793,1.0930232558139534,1.09375,1.0,1.0,h08,Drought,-0.07874015748031504,0.014283098333638389,-0.09302325581395343,-0.0793650793650793,0.014384920634920695,-0.09375
744,123.75,51.75,1.146341463414634,1.147540983606557,1.2564102564102564,1.2586206896551724,0.8345864661654135,0.8333333333333334,h08,Drought,-0.3117549972492205,0.11006879299562233,-0.42182379024484284,-0.3142076502732237,0.11107970604861528,-0.425287356321839
745,124.25,51.75,1.0672268907563025,1.0677966101694916,1.050420168067227,1.0508474576271187,0.8914728682170543,0.890625,h08,Drought,-0.1757540225392482,-0.01680672268907557,-0.15894729985017264,-0.17717161016949157,-0.016949152542372836,-0.16022245762711873
746,124.75,51.75,0.762962962962963,0.7611940298507462,0.762962962962963,0.7611940298507462,1.072072072072072,1.0727272727272728,h08,Drought,0.30910910910910905,0.0,0.30910910910910905,0.3115332428765265,0.0,0.3115332428765265
747,125.25,51.75,0.8640776699029126,0.8627450980392157,0.8446601941747572,0.8431372549019608,0.7593984962406015,0.7575757575757576,h08,Drought,-0.10467917366231105,-0.01941747572815533,-0.08526169793415572,-0.10516934046345816,-0.019607843137254943,-0.08556149732620322
748,125.75,51.75,0.6504854368932039,0.6470588235294118,0.6504854368932039,0.6470588235294118,0.7864077669902912,0.7843137254901961,h08,Drought,0.13592233009708732,0.0,0.13592233009708732,0.13725490196078427,0.0,0.13725490196078427
749,126.25,51.75,1.0229885057471264,1.0232558139534884,0.9540229885057472,0.9534883720930232,1.101010101010101,1.1020408163265305,h08,Drought,0.07802159526297459,-0.06896551724137923,0.1469871125043538,0.07878500237304209,-0.06976744186046524,0.14855244423350733
865,120.25,51.25,1.02020202020202,1.020408163265306,1.0404040404040404,1.0408163265306123,1.073394495412844,1.0740740740740742,h08,Drought,0.05319247521082393,0.020202020202020332,0.0329904550088036,0.05366591080876826,0.020408163265306367,0.03325774754346189
866,120.75,51.25,1.094488188976378,1.0952380952380951,1.188976377952756,1.1904761904761905,0.952755905511811,0.9523809523809524,h08,Drought,-0.141732283464567,0.09448818897637801,-0.23622047244094502,-0.14285714285714268,0.09523809523809534,-0.23809523809523803
867,121.25,51.25,1.050420168067227,1.0508474576271187,1.0495867768595042,1.05,0.8345864661654135,0.8333333333333334,h08,Drought,-0.2158337019018134,-0.0008333912077227446,-0.21500031069409065,-0.21751412429378536,-0.0008474576271186862,-0.21666666666666667
868,121.75,51.25,1.073394495412844,1.0740740740740742,1.1523809523809525,1.1538461538461535,1.0,1.0,h08,Drought,-0.07339449541284404,0.07898645696810846,-0.1523809523809525,-0.07407407407407418,0.07977207977207934,-0.15384615384615352
869,122.25,51.25,1.0341880341880345,1.0344827586206895,1.017094017094017,1.0172413793103448,0.9212598425196852,0.9206349206349206,h08,Drought,-0.11292819166834933,-0.017094017094017477,-0.09583417457433185,-0.11384783798576892,-0.01724137931034475,-0.09660645867542417
