Family,Event_Type,Definition,Model,Basin_Name,Mean_Abs_Delta_CC,Mean_Abs_Delta_HA,DIndex,Valid_Grid_Count
Event_Definition,Drought,T05_D10,lpjml5-7-10-fire,SWRB,0.21580902226988244,0.06856175682698866,0.7589001336750109,194
Event_Definition,Drought,T05_D10,lpjml5-7-10-fire,YHH,0.12184959263726047,0.2007984776750586,0.3776548005364225,547
Event_Definition,Drought,T05_D10,lpjml5-7-10-fire,YZR,0.10846978535213578,0.10967644210213073,0.49723429379440465,594
Event_Definition,Drought,T05_D10,miroc-integ-land,CSL,0.3579364376386698,0.08457320203633735,0.8088782831975129,1987
Event_Definition,Drought,T05_D10,miroc-integ-land,PSE,0.15620982268462233,0.14110350912872038,0.5254047026141866,271
Event_Definition,Drought,T05_D10,miroc-integ-land,SWRB,2.3116068721120717,0.09358955957760384,0.9610886003552499,314
Event_Definition,Drought,T05_D10,miroc-integ-land,YHH,0.21592539435438454,0.2880442619449697,0.4284491966042624,576
Event_Definition,Drought,T05_D10,miroc-integ-land,YZR,0.28079762303766015,0.11658525674141502,0.7066173137447931,675
Event_Definition,Drought,T05_D10,watergap2-2e,CSL,0.32263847264878265,0.23989435279037605,0.5735460368857673,1952
Event_Definition,Drought,T05_D10,watergap2-2e,PSE,0.09713135960672732,0.07555103304006602,0.5624856021389567,271
Event_Definition,Drought,T05_D10,watergap2-2e,SWRB,0.2779200709856312,0.04301411540272954,0.8659721611873458,314
Event_Definition,Drought,T05_D10,watergap2-2e,YHH,0.3710541385750695,0.4424328538546638,0.456127930782028,575
Event_Definition,Drought,T05_D10,watergap2-2e,YZR,0.1450761595965293,0.05658962137819164,0.7193890748114317,675
Event_Definition,Drought,T05_D10,web-dhm-sg,CSL,0.16181614520153656,0.08528728059958271,0.6548518891509582,830
Event_Definition,Drought,T05_D10,web-dhm-sg,PSE,0.09189926432533313,0.021141373577620113,0.8129754575892412,253
Event_Definition,Drought,T05_D10,web-dhm-sg,SWRB,0.1540259413683163,0.06191923951418027,0.7132640827587038,143
Event_Definition,Drought,T05_D10,web-dhm-sg,YHH,0.13041168860366895,0.06962474473871688,0.6519396813102243,338
Event_Definition,Drought,T05_D10,web-dhm-sg,YZR,0.09745920677586892,0.03713681916583224,0.7240868078681783,539
