Grid_ID,Lon,Lat,Event_Type,Delta_Total_mean_ScenarioSpecific,Delta_HA_mean_ScenarioSpecific,Delta_CC_mean_ScenarioSpecific,Delta_Total_mean_CommonReference,Delta_HA_mean_CommonReference,Delta_CC_mean_CommonReference
3228,85.75,41.75,Drought,0.23834249525378,0.4401216050215908,-0.2017791097678108,0.1139859804020991,0.1455480689401951,-0.0315620885380959
3229,86.25,41.75,Drought,0.3510498464357366,0.1518013417663302,0.1992485046694063,0.2155565457154922,-0.0167042709002149,0.2322608166157072
3230,86.75,41.75,Drought,0.1169585005284565,0.1205812996052908,-0.0036227990768343,-0.2000937788030842,-0.1565002387018753,-0.0435935401012088
3231,87.25,41.75,Drought,0.6154619855879894,0.2860934479102139,0.3293685376777755,0.5623747524966214,0.0613968613249099,0.5009778911717114
3232,87.75,41.75,Drought,0.9734507289157588,0.3536884613830884,0.6197622675326704,1.8063027720116025,0.9099281360484268,0.8963746359631758
3233,88.25,41.75,Drought,1.2143258606659786,0.2908526687843944,0.923473191881584,0.7356500108521399,2.352304587145305,-1.6166545762931654
3234,88.75,41.75,Drought,0.1948313534814144,0.0599052890421245,0.1349260644392899,0.6823474655360281,0.0166555344255692,0.6656919311104589
3235,89.25,41.75,Drought,2.1978928853513766,-0.1476490097300434,2.3455418950814204,3.198438831732612,-0.032070984356458,3.23050981608907
3236,89.75,41.75,Drought,9.912374116321356,0.101327742209317,9.811046374112038,10.121557031417092,0.0714124731151488,10.050144558301945
3237,90.25,41.75,Drought,4.035094539677115,0.0365104651978318,3.998584074479284,3.965646568643504,3.962962427574711,0.0026841410687927
3238,90.75,41.75,Drought,2.3902395814105324,-0.1146389920468268,2.504878573457358,2.5990127747860843,0.3852593519677375,2.213753422818347
3239,91.25,41.75,Drought,7.364030519466141,0.0200310784599936,7.343999441006147,7.764152060280234,4.394405594405595,3.36974646587464
3240,91.75,41.75,Drought,1.4650957519290932,-0.0798674835059318,1.544963235435025,2.375155166456019,5.190218790218791,-2.81506362376277
3241,92.25,41.75,Drought,1.6733360996955629,-0.7501400863404101,2.4234761860359724,-3.628386435027871,-0.6727681212067359,-2.955618313821135
3242,92.75,41.75,Drought,0.3169086848167345,0.069027929474177,0.2478807553425574,-1.2386070287337485,-0.3814167701891397,-0.857190258544609
3243,93.25,41.75,Drought,1.069212189955224,0.2881415072049139,0.7810706827503102,0.9092253876454952,0.8048661800486618,0.1043592075968331
3244,93.75,41.75,Drought,1.130593535731213,0.1311860458721628,0.99940748985905,1.3450020902751598,1.5632710267404908,-0.2182689364653311
3245,94.25,41.75,Drought,0.3264533373688247,0.2297211919196946,0.09673214544913,0.5049991639138799,-0.0165051252611533,0.5215042891750332
3246,94.75,41.75,Drought,0.4222188218503902,0.0223245715467724,0.3998942503036178,0.3171598585908453,0.6824540538826254,-0.3652941952917799
3247,95.25,41.75,Drought,0.4679727677577569,0.1059259826330181,0.3620467851247388,0.4797995434778972,0.0381241474574808,0.4416753960204165
3248,95.75,41.75,Drought,0.3341485548330907,-0.0214030501089324,0.3555516049420232,0.4559451643021317,0.0196226415094339,0.4363225227926977
3249,96.25,41.75,Drought,0.5024102178677542,0.0484128674011196,0.4539973504666346,0.3507675911615084,0.0048192771084337,0.3459483140530747
3250,96.75,41.75,Drought,0.2297371731864269,0.0226285199427165,0.2071086532437104,0.1994378913651015,0.0234731202379541,0.1759647711271473
3251,97.25,41.75,Drought,0.4356639828006839,0.1158076724935664,0.3198563103071176,0.2254110755867317,0.0837636640376365,0.1416474115490951
3252,97.75,41.75,Drought,0.0265685554190293,0.0676909665468017,-0.0411224111277723,0.2095287591365871,-0.0156290641786825,0.2251578233152696
3253,98.25,41.75,Drought,0.307551197485091,-0.036071919599956,0.3436231170850471,0.3527050436359391,0.0085378292341568,0.3441672144017823
3254,98.75,41.75,Drought,0.7033132734123484,-0.0056516783789511,0.7089649517912996,0.6435155408326738,-0.0031917631917631,0.646707304024437
3255,99.25,41.75,Drought,0.7436490476547144,0.0138187625668851,0.7298302850878293,0.4944659269693718,-0.0211796948995425,0.5156456218689144
3256,99.75,41.75,Drought,0.36171060771035,-0.0576881488608953,0.4193987565712455,0.1196926819004354,-0.0379609966795321,0.1576536785799675
3257,100.25,41.75,Drought,0.4289348218089713,0.0099335572452326,0.4190012645637386,0.2957632823352793,0.0074743070694487,0.2882889752658305
3258,100.75,41.75,Drought,1.1347050064761626,0.0195302830961745,1.115174723379988,1.0441198354386068,0.5418130703312413,0.5023067651073654
3259,101.25,41.75,Drought,1.0944749166757215,0.1587117005258591,0.9357632161498622,0.8341061996735443,0.1815452437481333,0.6525609559254111
3260,101.75,41.75,Drought,0.3186691117284228,0.0032320123124278,0.315437099415995,0.2609260134429909,0.0099173553719008,0.2510086580710901
3261,102.25,41.75,Drought,0.2368332824826268,0.0192090737545282,0.2176242087280984,-0.0996540149349003,-0.04349392871132,-0.0561600862235802
3262,102.75,41.75,Drought,0.0661696291978059,-0.0048896794458737,0.0710593086436796,-0.5928058813012227,-0.012234330102215,-0.5805715511990075
3263,103.25,41.75,Drought,0.1768034172045552,0.0141763097293462,0.1626271074752089,0.1753959009203306,0.0459262929551494,0.1294696079651811
3264,103.75,41.75,Drought,0.0603381884236503,0.0051620872509551,0.0551761011726951,0.170624852311578,0.0413505830692433,0.1292742692423346
3265,104.25,41.75,Drought,0.0636496406856081,0.0257257471788276,0.0379238935067804,0.2242680154320029,0.0449512430453514,0.1793167723866514
3268,105.75,41.75,Drought,0.2380404400671258,0.0357778841847208,0.202262555882405,0.3494868489170868,0.0401245782771078,0.309362270639979
3269,106.25,41.75,Drought,-0.1518809164139623,-0.0802277937585638,-0.0716531226553985,0.0801349412422031,0.1557341415776187,-0.0755992003354156
3270,106.75,41.75,Drought,-0.0431087482281553,0.1219274819106901,-0.1650362301388455,0.0348325963099099,0.2824976581664,-0.2476650618564901
3271,107.25,41.75,Drought,0.297387348463547,0.0717137914084209,0.2256735570551261,0.3983413792485615,0.1765228517160246,0.2218185275325369
3272,107.75,41.75,Drought,0.410735935527117,0.0398424880174819,0.370893447509635,0.7874116282434308,0.0720881488999794,0.7153234793434514
3273,108.25,41.75,Drought,0.3118523160640067,0.1015903162400258,0.2102619998239809,0.4544879653518541,1.7012299831028708,-1.2467420177510165
3274,108.75,41.75,Drought,1.462255615390002,0.3090245939618105,1.1532310214281916,1.1097315680812774,2.5330808734593298,-1.4233493053780528
3275,109.25,41.75,Drought,2.149951180849693,0.3482161846987309,1.8017349961509623,1.7211432595099432,3.643543628187288,-1.9224003686773452
3276,109.75,41.75,Drought,6.110898073391595,7.060967741037183,-0.9500696676455878,6.582414953111221,6.163340738594289,0.4190742145169319
3277,110.25,41.75,Drought,7.047196164085716,0.2208922472617701,6.826303916823946,5.221552175304907,4.825361998977384,0.396190176327523
3278,110.75,41.75,Drought,0.5218339464637646,0.1468954261237383,0.3749385203400263,0.1825262806236028,0.5970571338397653,-0.4145308532161624
3279,111.25,41.75,Drought,0.5931033588314074,0.55447696299626,0.0386263958351474,-1.926916502750948,2.4270888998481763,-4.354005402599125
3280,111.75,41.75,Drought,0.3499462066465959,0.176412805918376,0.1735334007282198,0.2853816910753308,3.304990103509766,-3.019608412434436
3281,112.25,41.75,Drought,0.5447553107071569,0.3384506182505827,0.2063046924565742,0.1483323795464423,3.4120923812177097,-3.263760001671268
3282,112.75,41.75,Drought,1.187274052498535,0.3608888261428474,0.8263852263556876,-0.0864534787966144,3.019877519339492,-3.1063309981361056
3283,113.25,41.75,Drought,1.1722245501556157,0.5657901012351712,0.6064344489204447,-3.1169429554632484,1.98320266465454,-5.100145620117789
3284,113.75,41.75,Drought,0.9494449707606748,0.415625004039885,0.5338199667207896,-0.503947301494689,0.6203195419092449,-1.124266843403934
3285,114.25,41.75,Drought,0.7668086623361595,0.3601839899401107,0.4066246723960487,-0.1530038678878773,1.6423805701929095,-1.7953844380807868
3286,114.75,41.75,Drought,0.2692081018303429,0.1708759655249387,0.0983321363054041,-1.0322000909637985,-0.2710032442277584,-0.7611968467360399
3287,115.25,41.75,Drought,0.077051195529326,0.2090802238997238,-0.1320290283703977,-0.9322783633920544,1.82091313568857,-2.753191499080625
3288,115.75,41.75,Drought,-0.2368629666600041,-0.1341436136683215,-0.1027193529916826,-0.551923373545034,0.6049866439402461,-1.15691001748528
3289,116.25,41.75,Drought,0.0650929583017437,0.0934393849128166,-0.0283464266110728,-0.0437974745154801,4.95629257917239,-5.000090053687869
3290,116.75,41.75,Drought,-0.0823770099471393,0.1310510181133972,-0.2134280280605366,-0.1683296230290083,0.1873189178714928,-0.3556485409005012
3291,117.25,41.75,Drought,0.0990873453194903,0.081123468937244,0.0179638763822462,0.1418904857468186,0.2411804451349661,-0.0992899593881474
3292,117.75,41.75,Drought,0.0878268041260803,0.0349378990786405,0.0528889050474397,0.2689741552552551,0.2529671605854359,0.0160069946698191
3293,118.25,41.75,Drought,0.0861920334482505,0.1493060957529677,-0.0631140623047172,0.1917728147639776,0.0940675822802458,0.0977052324837317
3294,118.75,41.75,Drought,0.2275125555013821,0.1740864713906937,0.0534260841106883,0.3482900227746252,0.3115361083122974,0.0367539144623278
3295,119.25,41.75,Drought,0.0505585855343768,-0.0246320131203499,0.0751905986547267,0.0993896257411187,-0.0001650048420126,0.0995546305831313
3296,119.75,41.75,Drought,0.2596550115555038,0.0824563547949118,0.1771986567605919,0.3235216508433598,-0.0503249618111365,0.3738466126544963
3297,120.25,41.75,Drought,0.0260320432738359,0.013612046435921,0.0124199968379149,0.1338439505555528,0.0192976217367833,0.1145463288187694
3298,120.75,41.75,Drought,0.202221206203203,0.0678819947850726,0.1343392114181304,0.38886524860933,0.0713876466261593,0.3174776019831707
3299,121.25,41.75,Drought,0.1342919717300402,0.0012605198648997,0.1330314518651404,0.1982288602704108,0.146784783802644,0.0514440764677668
3300,121.75,41.75,Drought,0.0259923229388431,0.0625407493711241,-0.0365484264322809,0.2338210148912129,0.3452556922227545,-0.1114346773315415
3301,122.25,41.75,Drought,-0.278217927743752,-0.1988789924415038,-0.0793389353022482,0.2045959443839136,0.379672365560753,-0.1750764211768394
3302,122.75,41.75,Drought,0.0461343055575494,0.1046272696761172,-0.0584929641185677,-0.3353866351169781,-0.3232803002791624,-0.0121063348378156
3303,123.25,41.75,Drought,0.2921907272822147,0.2035781129207427,0.088612614361472,0.0834876441913333,0.180367153708143,-0.0968795095168097
3304,123.75,41.75,Drought,0.3521956438168337,0.0197274652137414,0.3324681786030922,0.2590549643969279,0.0204265493209376,0.2386284150759901
3305,124.25,41.75,Drought,-0.1714123711800641,-0.1767605923877802,0.0053482212077161,-0.2538487299408576,-0.1872892173023344,-0.0665595126385231
3306,124.75,41.75,Drought,0.0624260644074802,-0.0515884158164507,0.1140144802239309,-0.208318878373104,-0.1364754965299934,-0.0718433818431105
3307,125.25,41.75,Drought,0.0791805118984009,0.0363816307426692,0.0427988811557317,0.0067746831417096,0.1454315719545056,-0.1386568888127959
3308,125.75,41.75,Drought,-0.0891301583729392,-0.0496789450068281,-0.039451213366111,-0.0845126258979876,-0.0165221212918538,-0.0679905046061337
3309,126.25,41.75,Drought,0.0577134325671021,-0.0275778946578077,0.0852913272249098,-0.0658202769533122,-0.0084251999164783,-0.0573950770368338
3310,126.75,41.75,Drought,0.2350056176159627,0.0349060605105015,0.2000995571054612,-0.7164463309170613,0.0385494772739982,-0.7549958081910597
3311,127.25,41.75,Drought,0.1456444692774458,0.0007464753293262,0.1448979939481196,-0.1672635079285915,0.0029178400641827,-0.1701813479927742
3312,127.75,41.75,Drought,-0.0581893952748678,0.0014002418066613,-0.0595896370815291,-0.1665151388155394,0.0017578591482163,-0.1682729979637557
3340,77.75,41.25,Drought,-0.2407540969209586,-0.0051937831988982,-0.2355603137220603,-0.2166806057931664,-0.0011854553592154,-0.2154951504339509
3341,78.25,41.25,Drought,-0.1142868173060677,0.0091170042581754,-0.1234038215642432,-0.2903055196576694,0.0084449211521034,-0.2987504408097728
3342,78.75,41.25,Drought,-0.0987585202057756,0.0294406560023792,-0.1281991762081548,-0.2666530090498802,-0.0053178203901435,-0.2613351886597366
3343,79.25,41.25,Drought,-0.0865069771559869,0.1497407900598931,-0.23624776721588,-0.4856789204274757,-0.2691904117095615,-0.2164885087179142
3344,79.75,41.25,Drought,0.0537641314361793,0.0547382578633969,-0.0009741264272175,-0.4928733045695739,-0.4968787827103335,0.0040054781407595
3345,80.25,41.25,Drought,0.0510856541442229,0.0086030806495291,0.0424825734946938,-0.5143854227545424,-0.5390383994220221,0.0246529766674798
3346,80.75,41.25,Drought,0.5711279190788708,0.3675488058604714,0.2035791132183993,0.0571451452063659,0.1548638893728041,-0.0977187441664382
3347,81.25,41.25,Drought,0.1719004432091493,-0.0089476574896876,0.1808481006988369,0.1583991082319436,-0.0296405119934531,0.1880396202253968
3348,81.75,41.25,Drought,0.2348428273488151,-0.0322438748557771,0.2670867022045922,0.2121097355739012,0.0254894827955479,0.1866202527783532
3349,82.25,41.25,Drought,1.6515983566300676,0.1529961263657323,1.4986022302643354,1.237400102638484,5.169109551339668,-3.931709448701184
3350,82.75,41.25,Drought,0.0571966311559622,-0.0842036841641553,0.1414003153201175,-0.0357553600096669,-0.1382932395308984,0.1025378795212314
3351,83.25,41.25,Drought,0.0930758934719486,0.0460818482783324,0.0469940451936162,0.30225075290281,0.272399479714514,0.0298512731882959
3352,83.75,41.25,Drought,0.299627210428763,-0.0664857853219197,0.3661129957506827,0.1675822631975819,-0.0109349475277665,0.1785172107253484
3353,84.25,41.25,Drought,0.4042464279340397,0.2409087862687705,0.163337641665269,0.3340480675086233,0.2989533877024183,0.035094679806205
3354,84.75,41.25,Drought,0.3907152148342648,0.3869256987917303,0.0037895160425345,0.5059410377969209,0.2229207396074142,0.2830202981895066
3355,85.25,41.25,Drought,-0.3450323043431931,-0.2473828186016204,-0.0976494857415726,0.2143374481709195,1.5429216030155968,-1.3285841548446773
3356,85.75,41.25,Drought,3.798898875784161,0.150527206896942,3.648371668887219,4.643362010162007,1.0211013518125882,3.6222606583494175
3357,86.25,41.25,Drought,6.309491841456883,0.715983788382652,5.593508053074232,6.112995981310533,2.4784899111797083,3.634506070130824
3358,86.75,41.25,Drought,0.567565824416803,0.2989047177594656,0.2686611066573374,-0.0263717335276834,2.888301339429159,-2.914673072956842
3359,87.25,41.25,Drought,0.2340146471894305,0.0373079392640422,0.1967067079253882,0.6017661275737601,-0.0139407325078252,0.6157068600815854
3360,87.75,41.25,Drought,0.1514527838677225,-0.0496238440285445,0.2010766278962671,0.373606252811428,-0.0523407393072706,0.4259469921186986
3361,88.25,41.25,Drought,1.9062335573854992,0.0744966622028091,1.8317368951826904,2.1415593309656398,0.0191973031908434,2.122362027774796
3362,88.75,41.25,Drought,5.057647227250023,-0.0551805062283396,5.112827733478363,5.469575130960543,-0.0046253695422013,5.474200500502744
3363,89.25,41.25,Drought,0.4456261695484151,-0.0200284538333115,0.4656546233817266,0.929281563436602,-0.0130211194699371,0.9423026829065392
3364,89.75,41.25,Drought,4.126038625629462,0.0570574761340612,4.068981149495401,4.765930376047575,-0.0269823156253322,4.792912691672907
3365,90.25,41.25,Drought,0.6923298263474758,-0.0431957968284032,0.7355256231758791,0.1738542667216646,3.979532682638273,-3.805678415916608
3366,90.75,41.25,Drought,0.311703129745817,0.1200131064011218,0.1916900233446951,0.4512249904136393,0.0251743763827667,0.4260506140308726
3367,91.25,41.25,Drought,0.8000678654305459,0.0066797091644878,0.7933881562660581,0.8767832436350084,0.0213022351797862,0.8554810084552221
3368,91.75,41.25,Drought,0.3232244527461058,-0.0253956679592763,0.3486201207053822,0.5710678713316001,0.3396392047831432,0.2314286665484569
3369,92.25,41.25,Drought,2.579391117393881,0.3847154558031636,2.194675661590718,3.3969297992273777,-0.0218108356290174,3.418740634856395
3370,92.75,41.25,Drought,4.046629897217098,-0.0731694406568955,4.119799337873994,4.511322943480999,-0.0186107226107227,4.529933666091722
3371,93.25,41.25,Drought,2.727853696796826,0.3900234661573518,2.3378302306394745,3.141111833527527,0.0110768528034715,3.1300349807240555
3372,93.75,41.25,Drought,0.2052213274519789,0.7661052874638468,-0.560883960011868,0.723739539994615,0.0096116540654846,0.7141278859291305
3373,94.25,41.25,Drought,0.7182824928892991,0.1587910491136298,0.5594914437756693,0.6410623707149362,3.0024943209656585,-2.3614319502507226
3374,94.75,41.25,Drought,0.9303305390871692,0.1372900881934794,0.79304045089369,0.9315534042900884,0.0010227189714369,0.9305306853186514
3375,95.25,41.25,Drought,0.6521502904065899,0.1333408860576152,0.5188094043489747,0.5976068533458435,-0.0218385577699217,0.6194454111157652
3376,95.75,41.25,Drought,0.591119556916197,0.1382109293216133,0.4529086275945835,0.5643891742322911,0.0073148098762045,0.5570743643560865
3377,96.25,41.25,Drought,0.3906049524536903,0.0181650632442534,0.3724398892094369,0.4000179790134678,0.0151272727272727,0.3848907062861951
